2545	历下	122	3600
2546	历城	20	800
2547	历城	65	1800
2548	历下	19	600
2549	历城	58	1500
2550	市中	96	1800
2551	历城	80	1800
2552	历城	25	600
2553	历城	30	1200
2554	天桥	100	2000
2555	市中	85	1700
2556	高新	136	6500
2557	章丘	100	1500
2558	济阳	45	500
2559	天桥	80	1600
2560	历城	60	1400
2561	槐荫	20	1200
2562	历下	40	1400
2563	历下	110	2800
2564	高新	21	500
2565	市中	90	2400
2566	历城	30	430
2567	历城	95	2200
2568	槐荫	84	2300
2569	天桥	60	1200
2570	高新	100	2200
2571	天桥	60	2166
2572	历下	90	2800
2573	天桥	70	1500
2574	天桥	60	1400
2575	槐荫	90	2000
2576	槐荫	100	2600
2577	历下	55	1900
2578	历下	90	2200
2579	历下	111	4000
2580	章丘	60	960
2581	槐荫	113	2300
2582	历下	60	2000
2583	市中	89	2850
2584	历城	20	700
2585	天桥	25	1000
2586	市中	72	1800
2587	天桥	140	4000
2588	槐荫	136	2600
2589	历下	50	1900
2590	高新	50	3000
2591	市中	67	2350
2592	历城	45	1100
2593	槐荫	105	2500
2594	章丘	115	1800
2595	历下	104	3100
2596	槐荫	45	1600
2597	天桥	55	1100
2598	天桥	75	1500
2599	槐荫	93	1500
2600	历下	110	2800
2601	历城	55	1300
2602	历城	25	800
2603	天桥	85	1800
2604	历城	118	1800
2605	历城	108	1900
2606	天桥	148	4200
2607	历城	75	1800
2608	历城	20	800
2609	历下	35	1500
2610	天桥	22	680
2611	槐荫	86	1700
2612	槐荫	70	1500
2613	高新	20	399
2614	历城	15	520
2615	历下	120	2500
2616	高新	86	2400
2617	历下	135	3500
2618	历城	20	750
2619	高新	18	470
2620	历下	90	2500
2621	天桥	22	700
2622	天桥	40	850
2623	天桥	60	1400
2624	市中	20	340
2625	长清	45	600
2626	历城	96	2600
2627	槐荫	60	1200
2628	高新	48	1800
2629	天桥	122	2400
2630	槐荫	92	1000
2631	历下	92	3000
2632	天桥	60	1300
2633	天桥	37	1500
2634	济阳	40	900
2635	历城	40	1050
2636	高新	60	1900
2637	历下	40	1700
2638	市中	72	1200
2639	市中	45	1100
2640	历城	110	700
2641	历城	15	550
2642	天桥	20	700
2643	历城	19	900
2644	天桥	60	1500
2645	历城	90	1800
2646	市中	60	2000
2647	历下	50	1800
2648	槐荫	100	2600
2649	历下	45	1400
2650	槐荫	61	2100
2651	历下	55	2000
2652	历下	35	1300
2653	历下	100	2500
2654	历下	45	1600
2655	历下	80	2600
2656	天桥	25	900
2657	天桥	96	2500
2658	天桥	121	4000
2659	市中	73	2200
2660	天桥	138	4000
2661	槐荫	96	2100
2662	天桥	121	4000
2663	历下	50	2000
2664	槐荫	90	1800
2665	天桥	115	3200
2666	天桥	96	2500
2667	高新	95	2800
2668	历下	100	4500
2669	天桥	65	1600
2670	槐荫	60	1500
2671	槐荫	100	1700
2672	历下	110	2200
2673	历城	96	1900
2674	历城	60	1400
2675	槐荫	96	2000
2676	高新	17	700
2677	历下	120	3200
2678	历下	40	1600
2679	天桥	60	1800
2680	历下	68	2200
2681	历下	64	2500
2682	市中	150	4000
2683	历城	18	700
2684	历下	85	2800
2685	历下	35	1500
2686	历城	19	900
2687	天桥	50	1500
2688	历下	60	2580
2689	历下	51	1400
2690	天桥	60	2500
2691	槐荫	60	1800
2692	槐荫	60	2300
2693	历城	32	260
2694	历下	46	1400
2695	历城	15	680
2696	历城	20	600
2697	历城	15	680
2698	槐荫	125	2200
2699	历城	40	1050
2700	市中	80	2500
2701	历下	118	3000
2702	市中	116	5300
2703	天桥	15	750
2704	历城	120	600
2705	历城	30	1000
2706	槐荫	110	2000
2707	市中	70	1000
2708	槐荫	110	2000
2709	槐荫	80	2000
2710	历下	45	1400
2711	槐荫	98	3100
2712	历城	55	1600
2713	槐荫	50	1600
2714	历城	142	2000
2715	历城	45	1400
2716	历城	20	500
2717	槐荫	30	480
2718	天桥	167	3600
2719	高新	56	2800
2720	市中	66	2200
2721	历下	25	1200
2722	市中	130	5200
2723	历下	55	1600
2724	历城	45	1400
2725	天桥	100	2700
2726	章丘	90	1100
2727	历下	149	5900
2728	历下	98	3000
2729	历下	50	1600
2730	槐荫	98	3100
2731	历城	45	500
2732	槐荫	30	1500
2733	市中	98	3200
2734	市中	95	3500
2735	天桥	42	1500
2736	天桥	80	2100
2737	市中	43	1200
2738	历城	110	1500
2739	高新	21	750
2740	历城	96	1400
2741	历城	96	1200
2742	天桥	94	1500
2743	历城	32	260
2744	槐荫	132	2400
2745	天桥	167	4200
2746	历下	20	800
2747	天桥	46	1200
2748	历城	32	330
2749	历下	35	1400
2750	槐荫	68	2500
2751	市中	190	6000
2752	市中	95	3000
2753	历下	70	2800
2754	历城	20	700
2755	高新	98	3100
2756	市中	65	1200
2757	市中	82	1580
2758	天桥	96	2500
2759	天桥	95	2100
2760	历下	30	1500
2761	历下	42	700
2762	历下	46	700
2763	历下	120	3500
2764	市中	70	950
2765	槐荫	80	1500
2766	市中	67	1800
2767	天桥	75	1600
2768	槐荫	91	2100
2769	槐荫	58	2000
2770	历城	32	260
2771	天桥	70	1800
2772	历城	32	800
2773	天桥	91	1500
2774	市中	90	3200
2775	历下	30	1500
2776	高新	18	500
2777	市中	126	4500
2778	高新	75	1895
2779	市中	60	1700
2780	天桥	50	1000
2781	天桥	70	1800
2782	历城	32	800
2783	槐荫	93	1800
2784	历城	33	800
2785	市中	60	2200
2786	历下	30	1600
2787	高新	41	800
2788	历下	47	800
2789	槐荫	62	2000
2790	槐荫	56	2200
2791	槐荫	141	3600
2792	天桥	50	800
2793	历城	20	700
2794	槐荫	60	1600
2795	历城	16	300
2796	天桥	28	1300
2797	高新	47	1900
2798	天桥	50	1400
2799	历城	45	1200
2800	天桥	5	400
2801	天桥	37	1700
2802	章丘	90	1100
2803	天桥	65	1700
2804	市中	173	5000
2805	其他	78	1700
2806	历城	20	580
2807	历下	56	2100
2808	历下	130	4500
2809	历下	60	2300
2810	天桥	40	700
2811	天桥	42	800
2812	历下	63	2300
2813	历下	40	1700
2814	历下	68	2200
2815	天桥	140	1600
2816	天桥	70	1200
2817	槐荫	88	2600
2818	槐荫	120	2300
2819	历城	110	3600
2820	天桥	16	500
2821	历城	83	2200
2822	天桥	130	3500
2823	天桥	45	1200
2824	天桥	91	1800
2825	槐荫	20	550
2826	槐荫	90	1000
2827	天桥	70	1400
2828	槐荫	75	1500
2829	市中	16	600
2830	天桥	70	1400
2831	历下	80	1900
2832	历城	125	2900
2833	市中	16	480
2834	历城	20	650
2835	历城	110	2500
2836	市中	227	6500
2837	历城	19	550
2838	历城	73	2600
2839	天桥	70	1400
2840	天桥	75	1100
2841	天桥	85	1500
2842	天桥	68	1350
2843	历城	65	1400
2844	高新	118	4300
2845	高新	70	2200
2846	历城	82	2500
2847	高新	48	600
2848	天桥	95	2500
2849	历下	200	21000
2850	槐荫	98	1900
2851	市中	21	750
2852	天桥	36	1500
2853	槐荫	111	2500
2854	天桥	55	600
2855	历下	87	1800
2856	槐荫	45	1600
2857	槐荫	45	1800
2858	历城	16	500
2859	市中	18	600
2860	历城	96	1600
2861	天桥	20	750
2862	高新	97	2888
2863	槐荫	135	2000
2864	历下	30	1400
2865	高新	15	750
2866	市中	50	1600
2867	槐荫	143	3300
2868	天桥	75	1000
2869	历城	103	3000
2870	市中	44	800
2871	历城	15	500
2872	槐荫	92	2300
2873	历下	72	3000
2874	历城	80	1200
2875	槐荫	86	1600
2876	历下	72	2400
2877	历城	60	1800
2878	市中	220	2600
2879	天桥	85	2500
2880	历城	160	3600
2881	槐荫	117	1000
2882	槐荫	87	2200
2883	历下	87	2400
2884	历城	94	1700
2885	历下	40	1700
2886	历下	40	1700
2887	槐荫	78	1500
2888	天桥	45	1200
2889	天桥	95	2300
2890	历城	130	2900
2891	历城	120	2700
2892	历城	80	1900
2893	历下	60	2000
2894	历城	42	1700
2895	历城	130	2900
2896	高新	38	1300
2897	天桥	3000	3000
2898	历城	50	1300
2899	天桥	100	1900
2900	天桥	90	1900
2901	天桥	92	1400
2902	天桥	80	1900
2903	历城	42	800
2904	历城	165	4000
2905	章丘	44	800
2906	槐荫	75	1600
2907	槐荫	91	1600
2908	天桥	100	1800
2909	市中	20	650
2910	槐荫	58	1800
2911	天桥	93	1900
2912	高新	20	600
2913	历下	44	800
2914	历城	45	700
2915	天桥	58	1800
2916	历城	118	1800
2917	槐荫	71	1900
2918	天桥	50	1000
2919	历城	60	1400
2920	市中	130	2300
2921	历城	45	800
2922	天桥	60	800
2923	天桥	95	2400
2924	天桥	15	550
2925	历下	48	1800
2926	历下	68	2300
2927	历下	40	1700
2928	槐荫	60	1200
2929	槐荫	58	2000
2930	商河	45	1300
2931	槐荫	126	2400
2932	槐荫	140	2400
2933	槐荫	130	2400
2934	槐荫	100	1800
2935	槐荫	98	1900
2936	历城	30	750
2937	市中	20	850
2938	历城	20	700
2939	天桥	80	1700
2940	历下	61	2500
2941	历下	8	500
2942	天桥	154	2600
2943	槐荫	130	1300
2944	历下	65	2500
2945	槐荫	68	1800
2946	高新	38	4200
2947	长清	89	1600
2948	长清	137	2000
2949	历城	78	2300
2950	历下	20	1250
2951	历下	81	3100
2952	历下	56	2500
2953	天桥	40	900
2954	历下	25	2
2955	高新	38	4200
2956	历下	100	2400
2957	市中	121	2600
2958	市中	26	700
2959	槐荫	96	2000
2960	槐荫	125	2800
2961	市中	41	800
2962		83	2600
2963	槐荫	45	1500
2964	历城	16	450
2965	市中	20	700
2966	市中	26	750
2967	天桥	18	600
2968	天桥	26	650
2969	历下	45	2000
2970	历城	55	1600
2971	高新	45	1000
2972	槐荫	20	800
2973	历下	45	1900
2974	天桥	98	1400
2975	槐荫	143	2500
2976	历城	39	1100
2977	天桥	55	2200
2978	历下	52	500
2979	天桥	50	1000
2980	市中	90	2600
2981		58	1500
2982	槐荫	40	1100
2983	槐荫	40	1500
2984	天桥	42	1100
2985	历下	40	700
2986	市中	59	600
2987	市中	42	800
2988	槐荫	50	550
2989	天桥	65	1200
2990	市中	88	1100
2991	章丘	110	1500
2992	历城	50	1500
2993	天桥	60	1500
2994	天桥	23	450
2995	济阳	98	1300
2996	槐荫	35	3300
2997	历下	40	1900
2998	历下	68	2300
2999	历下	60	2100
3000	历下	55	1600
3001	槐荫	93	3200
3002	槐荫	98	1900
3003	槐荫	130	2400
3004	槐荫	124	2200
3005	历下	96	4300
3006	历下	50	2200
3007	历城	160	380
3008	天桥	149	2900
3009	济阳	135	1300
3010	槐荫	66	1700
3011	历下	36	1999
3012	济阳	91	1000
3013	历下	60	2300
3014	天桥	50	1500
3015	天桥	65	1500
3016	历城	55	1700
3017	高新	20	600
3018	市中	20	700
3019	高新	30	900
3020	历城	130	1700
3021	历下	75	1800
3022	历城	90	1800
3023	天桥	40	700
3024	市中	100	3700
3025	天桥	75	1500
3026	历城	65	1500
3027	市中	42	800
3028	历城	41	700
3029	天桥	40	1200
3030	历城	80	1800
3031	历城	65	1600
3032	槐荫	17	380
3033	历下	145	3000
3034	历城	80	1500
3035	高新	30	850
3036	市中	70	2500
3037	历城	86	1950
3038	历城	60	350
3039	历下	1270	50000
3040	历城	82	1900
3041	历下	69	2000
3042	历下	55	2200
3043	历城	30	1000
3044	槐荫	50	900
3045	槐荫	96	1800
3046	市中	90	3100
3047	天桥	26	650
3048	市中	26	780
3049	历下	56	500
3050	槐荫	90	1100
3051	天桥	60	1200
3052	历下	20	1000
3053	天桥	125	1200
3054	历城	36	1000
3055	天桥	22	650
3056	市中	105	2500
3057	槐荫	100	1600
3058	高新	96	500
3059	槐荫	93	2300
3060	市中	20	850
3061	天桥	90	2000
3062	天桥	85	2600
3063	槐荫	65	1900
3064	历城	20	700
3065	槐荫	34	580
3066	槐荫	91	1800
3067	济阳	95	1100
3068	天桥	55	1550
3069	高新	96	2600
3070	历下	44	2500
3071	槐荫	62	2000
3072	槐荫	56	2200
3073	槐荫	141	3600
3074	天桥	50	800
3075	历城	20	700
3076	槐荫	60	1600
3077	市中	104	1300
3078	天桥	115	2800
3079	历下	80	350
3080	高新	47	1900
3081	天桥	50	1400
3082	历城	45	1200
3083	天桥	5	400
3084	天桥	37	1700
3085	章丘	90	1100
3086	市中	90	2500
3087	历下	20	700
3088	市中	173	5000
3089	其他	78	1700
3090	历城	20	580
3091	历下	56	2100
3092	历下	130	4500
3093	历下	60	2300
3094	历下	70	2800
3095	历下	40	1700
3096	历下	68	2200
3097	天桥	140	1600
3098	天桥	70	1200
3099	槐荫	88	2600
3100	槐荫	120	2300
3101	天桥	100	2900
3102	天桥	16	500
3103	历城	83	2200
3104	天桥	130	3500
3105	天桥	45	1200
3106	天桥	91	1800
3107	槐荫	20	550
3108	历下	20	700
3109	历城	150	1
3110	天桥	72	1600
3111	天桥	70	1400
3112	槐荫	75	1500
3113	市中	16	600
3114	天桥	70	1400
3115	天桥	75	1100
3116	天桥	85	1500
3117	天桥	68	1350
3118	历城	65	1400
3119	高新	118	4300
3120	天桥	95	2500
3121	槐荫	57	1500
3122	历城	30	850
3123	高新	50	2200
3124	槐荫	80	1600
3125	槐荫	95	1600
3126	槐荫	87	2600
3127	历下	25	800
3128	历下	97	4500
3129	市中	50	1800
3130	天桥	15	600
3131	章丘	92	1200
3132	市中	89	2100
3133	历城	86	1650
3134	章丘	97	1400
3135	高新	18	700
3136	槐荫	15	400
3137	高新	104	5000
3138	天桥	50	1200
3139	历下	70	2600
3140	槐荫	126	2300
3141	天桥	116	1600
3142	槐荫	107	3000
3143	天桥	85	2300
3144	天桥	20	650
3145	天桥	26	700
3146	天桥	16	550
3147	天桥	26	600
3148	槐荫	146	3400
3149	历城	132	2400
3150	天桥	60	1300
3151	市中	20	900
3152	槐荫	118	2300
3153	历下	50	2000
3154	天桥	124	2000
3155	槐荫	60	1000
3156	天桥	120	2100
3157	章丘	48	700
3158	历下	35	1500
3159	天桥	90	2400
3160	天桥	60	1500
3161	市中	116	2200
3162	槐荫	20	480
3163	市中	87	2300
3164	历城	46	700
3165	槐荫	56	1500
3166	槐荫	93	2000
3167	槐荫	126	2200
3168	天桥	26	700
3169	市中	16	480
3170	天桥	100	1800
3171	槐荫	55	2300
3172	槐荫	88	2200
3173	槐荫	105	3000
3174	天桥	30	750
3175	天桥	16	500
3176	天桥	46	1700
3177	天桥	48	800
3178	天桥	42	700
3179	历下	20	800
3180	槐荫	61	1600
3181	市中	55	2100
3182	市中	75	3000
3183	市中	104	1500
3184	市中	100	2200
3185	历城	20	1000
3186	市中	94	3000
3187	历城	18	950
3188	历下	35	1300
3189	天桥	55	2000
3190	槐荫	141	2200
3191	高新	50	1599
3192	市中	58	2000
3193	历下	15	630
3194	高新	20	600
3195	槐荫	78	2300
3196	历城	99	1600
3197	天桥	85	1400
3198	历城	89	1600
3199	天桥	175	2600
3200	天桥	1500	1400
3201	市中	15	1000
3202	天桥	108	2400
3203	天桥	60	1600
3204	槐荫	35	900
3205	天桥	120	1800
3206	历下	20	500
3207	历下	109	3300
3208	历下	72	2300
3209	天桥	13	300
3210	历下	30	800
3211	历城	30	700
3212	市中	107	2300
3213	高新	152	1800
3214	槐荫	55	1800
3215	槐荫	130	2300
3216	历下	16	650
3217	天桥	108	2200
3218	槐荫	84	1500
3219	市中	50	1500
3220	市中	20	750
3221	市中	20	600
3222	槐荫	90	1000
3223	天桥	105	2400
3224	天桥	65	1300
3225	天桥	75	1300
3226	天桥	53	1400
3227	天桥	32	700
3228	市中	60	1000
3229	槐荫	120	2200
3230	市中	78	1500
3231	市中	68	1800
3232	市中	60	1600
3233	历城	93	3900
3234	高新	97	2800
3235	市中	120	2300
3236	历城	65	1300
3237	天桥	65	1900
3238	槐荫	157	3400
3239	历下	100	2600
3240	市中	50	1500
3241	市中	90	2000
3242	历下	140	3500
3243	市中	90	1500
3244	天桥	60	1200
3245	天桥	90	1500
3246	历城	96	1400
3247	天桥	110	2000
3248	高新	40	1700
3249	历城	35	700
3250	槐荫	87	2400
3251	历下	7	650
3252	章丘	140	1600
3253	槐荫	30	500
3254	槐荫	125	2200
3255	高新	128	3600
3256	历下	35	1400
3257	历下	115	2500
3258	天桥	70	1300
3259	槐荫	20	650
3260	天桥	52	1400
3261	商河	46	500
3262	高新	20	450
3263	历下	79	2000
3264	高新	20	500
3265	高新	20	600
3266	槐荫	65	2000
3267	槐荫	110	3500
3268	天桥	15	650
3269	历下	130	4000
3270	槐荫	98	1700
3271	历下	96	2490
3272	历下	86	2200
3273	天桥	96	2800
3274	槐荫	115	2700
3275	历城	80	1300
3276	高新	100	2600
3277	槐荫	37	500
3278	高新	18	400
3279	历下	15	400
3280	槐荫	58	1800
3281	槐荫	58	2000
3282	天桥	20	600
3283	历下	30	950
3284	历下	45	1800
3285	市中	134	1000
3286	市中	97	4300
3287	槐荫	164	3100
3288	历下	30	1200
3289	历下	70	1500
3290	天桥	44	1550
3291	历下	75	1650
3292	历下	80	2500
3293	历下	65	2300
3294	高新	25	400
3295	天桥	50	1400
3296	市中	147	4000
3297	槐荫	50	1300
3298	槐荫	120	1900
3299	历下	66	2400
3300	历城	209	580
3301	历城	21	580
3302	历城	23	880
3303	天桥	80	1800
3304	槐荫	180	3800
3305	市中	55	1200
3306	历城	25	900
3307	历城	22	820
3308	天桥	108	3300
3309	历城	82	3200
3310	历下	95	2500
3311	天桥	75	1000
3312	高新	164	6000
3313	历下	20	450
3314	槐荫	76	1100
3315	槐荫	46	2200
3316	市中	100	2600
3317	历下	131	3500
3318	济阳	46	500
3319	历下	131	3000
3320	天桥	35	1280
3321	高新	38	1600
3322	历城	23	850
3323	高新	122	3800
3324	槐荫	58	1800
3325	历城	20	600
3326	历下	25	800
3327	平阴	50	500
3328	槐荫	75	1450
3329	历下	50	1650
3330	历下	139	3200
3331	槐荫	135	5000
3332	天桥	70	1800
3333	天桥	20	1100
3334	历下	28	1150
3335	高新	25	400
3336	高新	20	1000
3337	历城	20	600
3338	高新	25	500
3339	高新	73	1900
3340	历下	80	2500
3341	槐荫	88	1600
3342	历下	65	2500
3343	历下	80	2400
3344	槐荫	170	4000
3345	历下	70	2000
3346	天桥	103	1600
3347	天桥	65	1600
3348	槐荫	59	2000
3349	槐荫	114	3500
3350	槐荫	182	7000
3351	市中	88	2500
3352	高新	20	1000
3353	历城	22	680
3354	历城	23	780
3355	历城	30	650
3356	历城	40	1400
3357	历下	22	780
3358	历城	20	780
3359	历城	23	480
3360	历下	138	3000
3361	历城	19	450
3362	历下	20	1000
3363	历城	103	2100
3364	历下	100	2600
3365	槐荫	120	1300
3366	槐荫	76	1800
3367	市中	20	500
3368	市中	52	2300
3369	高新	25	600
3370	槐荫	78	900
3371	天桥	72	1600
3372	天桥	50	1200
3373	市中	73	2500
3374	历下	48	1700
3375	历下	25	750
3376	高新	50	1750
3377	历下	25	950
3378	历下	25	850
3379	市中	16	480
3380	天桥	22	800
3381	天桥	110	2100
3382	高新	98	3500
3383	历城	135	3500
3384	历下	78	2600
3385	槐荫	32	700
3386	天桥	86	2000
3387	市中	90	3000
3388	历下	40	1700
3389	天桥	85	1600
3390	槐荫	81	1000
3391	天桥	90	1800
3392	章丘	46	500
3393	历城	28	1050
3394	历下	55	2000
3395	历城	20	500
3396	历下	25	920
3397	历下	25	700
3398	天桥	92	1700
3399	天桥	91	1200
3400	长清	46	500
3401	高新	97	3000
3402	天桥	50	1000
3403	历下	25	750
3404	历城	25	750
3405	槐荫	98	2100
3406	槐荫	15	600
3407	市中	90	2400
3408	历城	97	2800
3409	历下	25	800
3410	历城	30	800
3411	天桥	60	1000
3412	历下	13	1000
3413	天桥	190	2400
3414	历城	25	980
3415	历城	20	680
3416	历下	25	1100
3417	历下	81	2800
3418	市中	97	2700
3419	历下	45	1800
3420	历下	65	1700
3421	天桥	16	500
3422	历下	25	750
3423	槐荫	90	1500
3424	槐荫	90	1050
3425	高新	160	4200
3426	历下	30	1100
3427	历下	18	750
3428	市中	60	1600
3429	市中	40	1800
3430	天桥	80	1700
3431	市中	16	550
3432	历城	95	1600
3433	市中	111	1400
3434	历下	25	750
3435	高新	48	1700
3436	市中	70	1450
3437	历下	28	1400
3438	章丘	80	1200
3439	槐荫	98	1400
3440	天桥	62	2000
3441	槐荫	46	500
3442		106	2300
3443	天桥	18	550
3444	历城	25	700
3445	历下	25	850
3446	历城	35	800
3447	历下	25	900
3448	天桥	96	2650
3449	市中	57	2400
3450	高新	46	500
3451	历下	60	1800
3452	市中	68	1800
3453	槐荫	86	2100
3454	市中	130	4500
3455	历下	75	2200
3456	市中	20	820
3457	历城	25	900
3458	历城	105	2500
3459	济阳	130	1400
3460	历下	60	1950
3461	历下	25	800
3462	历城	20	500
3463	槐荫	130	3300
3464	槐荫	75	1500
3465	天桥	80	1700
3466	历城	20	400
3467	市中	62	3500
3468	槐荫	97	1000
3469	市中	85	1450
3470	天桥	105	2200
3471	槐荫	50	1400
3472	天桥	104	2600
3473	历城	120	1800
3474	历下	70	2500
3475	高新	20	500
3476		78	2000
3477	槐荫	2500	2500
3478	高新	50	1855
3479	槐荫	72	2200
3480	历下	25	920
3481	历城	25	650
3482	历城	25	850
3483	历下	68	2600
3484	历城	46	500
3485	历下	25	800
3486	历下	25	800
3487	槐荫	25	800
3488	市中	26	820
3489	市中	135	2800
3490	天桥	143	2000
3491	天桥	46	500
3492	天桥	35	1280
3493	槐荫	107	3500
3494	天桥	25	880
3495	天桥	60	2000
3496	天桥	57	2500
3497	历下	135	4000
3498	高新	18	1100
3499	历下	95	3200
3500	历城	59	1300
3501	历城	160	380
3502	历下	104	2200
3503	市中	50	1300
3504	历城	45	1800
3505	历城	38	1400
3506	槐荫	56	1200
3507	历城	80	2200
3508	历下	90	2800
3509	高新	97	3000
3510	历城	122	2500
3511	历下	70	2400
3512	高新	13	500
3513	历下	65	4500
3514	槐荫	110	1250
3515	槐荫	30	1000
3516	槐荫	30	1300
3517	历城	40	1900
3518	市中	56	2100
3519	历下	96	3000
3520	历城	23	800
3521	市中	12	1500
3522	历下	90	2800
3523	历下	70	2500
3524	高新	120	1300
3525	历下	67	4200
3526	市中	125	2500
3527	历下	136	5000
3528	高新	167	3000
3529	历城	20	680
3530	高新	87	3000
3531		42	1800
3532		58	1500
3533	高新	136	4500
3534	历下	20	700
3535	历城	30	1000
3536	历城	43	1350
3537	高新	92	2100
3538	历下	65	2500
3539	历下	25	900
3540	市中	170	2000
3541	历下	30	850
3542	历城	23	900
3543	高新	53	2100
3544	历城	94	2000
3545	历城	37	1500
3546	历城	38	1500
3547	高新	28	800
3548	天桥	96	2500
3549	历下	30	900
3550	章丘	25	500
3551	历下	40	2000
3552	市中	155	6000
3553	天桥	47	1800
3554	市中	115	4500
3555	天桥	86	1400
3556	天桥	65	1300
3557	历下	70	1700
3558	历下	28	950
3559	槐荫	16	640
3560	历下	93	4500
3561	历下	130	3200
3562	槐荫	50	1500
3563	历城	69	1300
3564	历城	52	2000
3565	历下	100	5800
3566	高新	14	900
3567	历城	30	1000
3568	天桥	120	4000
3569	天桥	120	4500
3570	历下	75	2300
3571	高新	96	2200
3572	高新	255	5999
3573	历下	45	1600
3574	历下	60	1700
3575	天桥	86	1400
3576	历下	80	2800
3577	历下	76	3100
3578	槐荫	86	2000
3579	历下	25	1000
3580	历城	96	1400
3581	历城	100	2600
3582	历下	90	2500
3583	历下	30	800
3584	历下	55	2400
3585	高新	20	650
3586	市中	20	600
3587	天桥	2800	2800
3588	高新	20	680
3589	槐荫	68	1800
3590	高新	80	2600
3591	历下	25	800
3592	天桥	36	700
3593	市中	57	2300
3594	天桥	60	2300
3595	高新	10	600
3596	历城	85	2100
3597	槐荫	113	2600
3598	历下	70	2500
3599	历下	110	3600
3600	天桥	105	2200
3601	历下	25	900
3602	历下	104	2400
3603	历城	82	2300
3604	历下	55	2000
3605	历下	150	4300
3606	槐荫	42	1200
3607	历城	120	3000
3608	市中	95	4500
3609	高新	139	2700
3610	高新	130	3200
3611	历下	95	5000
3612	历下	93	3000
3613	槐荫	110	1500
3614	高新	20	800
3615	槐荫	15	500
3616	天桥	50	1200
3617	历下	25	850
3618	历下	60	2000
3619	天桥	15	390
3620	历下	25	1150
3621	市中	65	1800
3622	天桥	23	1200
3623	历下	40	1500
3624	历下	60	2600
3625	槐荫	80	2000
3626	天桥	60	1300
3627	历下	70	1100
3628	历城	21	950
3629	天桥	23	900
3630	天桥	13	650
3631	槐荫	92	2300
3632	槐荫	94	1900
3633	槐荫	21	700
3634	高新	145	3500
3635	槐荫	101	2100
3636	历城	24	1150
3637	槐荫	65	800
3638	天桥	45	1500
3639	天桥	140	4000
3640	天桥	91	2800
3641	天桥	96	2100
3642	历下	134	4300
3643	高新	93	3100
3644	历城	95	2300
3645	历下	40	2200
3646	槐荫	34	580
3647	历城	33	800
3648	高新	101	700
3649	历城	89	2700
3650	历城	40	1700
3651	高新	63	2800
3652	槐荫	75	1550
3653	天桥	40	1500
3654	高新	85	1600
3655	槐荫	113	2000
3656	槐荫	118	1800
3657	天桥	15	500
3658	天桥	88	1800
3659	历下	25	800
3660	天桥	95	2200
3661	市中	80	2600
3662	天桥	50	1500
3663	槐荫	120	2100
3664	高新	26	450
3665	天桥	68	1600
3666	历城	20	500
3667	历下	80	2300
3668	历城	45	1399
3669	市中	90	1400
3670	天桥	63	1999
3671	历城	78	2200
3672	天桥	60	1300
3673	市中	58	1800
3674	高新	93	2200
3675	槐荫	143	3500
3676	天桥	60	1700
3677	历下	92	2100
3678	历下	90	3200
3679	历下	28	1300
3680	历城	93	2000
3681	天桥	44	1600
3682	天桥	28	1300
3683	历下	125	4500
3684	历城	46	1800
3685	槐荫	75	1600
3686	市中	85	3400
3687	章丘	43	700
3688	天桥	76	2100
3689	市中	67	2000
3690	槐荫	97	1600
3691	高新	100	2500
3692	历城	30	900
3693	槐荫	90	1800
3694	市中	150	4800
3695	历下	45	800
3696	市中	55	2100
3697	天桥	60	1000
3698	天桥	56	1700
3699	历下	112	4300
3700	市中	128	5000
3701	天桥	110	2000
3702	市中	65	1200
3703	历城	82	3000
3704	历城	180	4000
3705	天桥	95	2300
3706	历城	32	260
3707	历城	180	4000
3708	市中	65	1600
3709	历城	96	2300
3710	槐荫	120	1600
3711	槐荫	22	600
3712	槐荫	93	2300
3713	槐荫	101	1900
3714	市中	60	2000
3715	章丘	130	1600
3716	高新	15	750
3717	历下	85	2800
3718	槐荫	143	3000
3719	历下	93	3300
3720	市中	69	1500
3721	历城	92	3300
3722	市中	101	2300
3723	槐荫	60	1800
3724	槐荫	97	2700
3725	高新	56	3000
3726	天桥	60	1300
3727	市中	16	550
3728	槐荫	99	1700
3729	天桥	70	1600
3730	槐荫	97	2300
3731	槐荫	15	780
3732	槐荫	15	650
3733	市中	50	1600
3734	槐荫	124	2200
3735	槐荫	94	1800
3736	高新	15	450
3737	历下	60	1600
3738	历城	20	700
3739	天桥	70	1100
3740	槐荫	95	1800
3741	历城	30	1300
3742	市中	105	1500
3743	天桥	128	2800
3744	历城	93	2300
3745	历下	52	1600
3746	市中	20	1150
3747	市中	60	1400
3748	章丘	110	1800
3749	槐荫	21	800
3750	槐荫	85	2800
3751	历城	162	3000
3752	市中	51	1400
3753	高新	23	1000
3754	历城	110	1800
3755	历城	93	1400
3756	历下	45	1800
3757	天桥	70	2200
3758	槐荫	52	600
3759	市中	26	780
3760	长清	100	1700
3761	历城	143	2300
3762	高新	70	2000
3763	天桥	23	1060
3764	历城	100	2500
3765	高新	70	2000
3766	市中	105	2300
3767	高新	60	2000
3768	长清	99	1500
3769	历下	67	3800
3770	历城	104	2100
3771	天桥	80	1500
3772	历下	120	3000
3773	历下	45	1500
3774	历城	50	1900
3775	天桥	56	1200
3776	天桥	80	2500
3777	长清	185	2600
3778	天桥	90	2100
3779	天桥	55	1100
3780	历城	20	450
